Wall time,Step,Value
1674744755.023015,910148,-39.82815933227539
1674744873.5697463,918744,-31.572595596313477
1674744924.7461448,922428,-28.12160873413086
1674744941.918351,923656,-26.802642822265625
1674744976.160964,926112,-23.965538024902344
1674745067.8495514,932252,-18.07015609741211
1674745086.0064616,933480,-16.699350357055664
1674745105.1371098,934708,-15.55872631072998
1674745141.9027114,937164,-13.857834815979004
1674745159.770998,938392,-13.719465255737305
1674745178.896762,939620,-13.535623550415039
1674745216.4764822,942076,-13.445534706115723
1674745235.3291714,943304,-13.278912544250488
1674745254.2504365,944532,-13.189626693725586
1674745292.91483,946988,-12.989569664001465
1674745311.9144733,948216,-12.97956657409668
1674745350.5422668,950672,-12.856780052185059
1674745370.1321883,951900,-12.75366497039795
1674745389.2935736,953128,-12.724774360656738
1674745408.9061875,954356,-12.765300750732422
1674745429.0529308,955584,-12.801051139831543
1674745448.4709673,956812,-12.757845878601074
1674745508.6606789,960496,-12.45986557006836
1674745548.5647542,962952,-12.10322380065918
1674745568.1227548,964180,-11.834251403808594
1674745607.7862713,966636,-11.469922065734863
1674745648.3830314,969092,-11.014809608459473
1674745687.274583,971548,-10.705714225769043
1674745706.330768,972776,-10.661970138549805
1674745726.5349061,974004,-10.405882835388184
1674745767.0237648,976460,-10.327176094055176
1674745785.8851488,977688,-10.098052978515625
1674745865.2517445,982600,-9.488150596618652
1674745884.937363,983828,-9.260169982910156
1674745905.108684,985056,-9.108259201049805
1674745924.8046165,986284,-9.015552520751953
1674745984.7516477,989968,-8.543501853942871
1674746044.8236032,993652,-8.484966278076172
1674746143.1566496,999792,-8.18154525756836
1674746163.4148848,1001020,-8.05990982055664
1674746203.8685956,1003476,-7.999545097351074
1674746223.2247732,1004704,-8.016457557678223
1674746243.416488,1005932,-7.905628681182861
1674746283.4387681,1008388,-7.76984977722168
1674746304.278219,1009616,-7.792458534240723
1674746324.1514287,1010844,-7.815293312072754
1674746343.8081794,1012072,-7.872975826263428
1674746428.3877912,1016984,-7.831139087677002
1674746448.7702181,1018212,-7.896050930023193
1674746489.7761986,1020668,-7.992485523223877
1674746510.1138515,1021896,-7.898244380950928
1674746530.1122513,1023124,-7.928855895996094
1674746570.2586985,1025580,-8.050837516784668
1674746590.4982007,1026808,-8.002551078796387
1674746630.7553623,1029264,-8.161381721496582
1674746650.4785748,1030492,-8.14138126373291
1674746691.7992558,1032948,-8.339130401611328
1674746792.1965356,1039088,-8.971749305725098
1674746812.141979,1040316,-8.924850463867188
1674746872.017356,1044000,-9.21481704711914
1674746932.40004,1047684,-9.360118865966797
1674746991.8165488,1051368,-9.531439781188965
1674747012.371484,1052596,-9.586075782775879
1674747032.2472703,1053824,-9.663453102111816
1674747093.3820484,1057508,-9.808967590332031
1674747114.323244,1058736,-9.902112007141113
1674747195.5292308,1063648,-10.114765167236328
1674747216.2378972,1064876,-9.974615097045898
1674747419.456671,1077156,-8.981992721557617
1674747459.989825,1079612,-8.631603240966797
1674747479.5663347,1080840,-8.447504043579102
1674747499.770773,1082068,-8.337939262390137
1674747520.011146,1083296,-8.381340980529785
1674747559.340072,1085752,-8.323301315307617
1674747600.3296924,1088208,-8.301684379577637
1674747640.8764434,1090664,-8.222695350646973
1674747701.267842,1094348,-8.04556941986084
1674747741.3833053,1096804,-8.04980182647705
1674747762.3135133,1098032,-7.9992218017578125
1674747821.9557812,1101716,-7.976832866668701
1674747841.8337953,1102944,-7.949708938598633
1674747882.9135242,1105400,-7.938778400421143
1674747922.8006325,1107856,-8.071329116821289
1674747943.5782955,1109084,-7.970653533935547
1674747963.7507548,1110312,-7.904994487762451
1674748003.9810135,1112768,-7.8503241539001465
1674748023.3143399,1113996,-7.784609794616699
1674748063.4931467,1116452,-7.677202224731445
1674748083.7878613,1117680,-7.564060688018799
1674748124.8002675,1120136,-7.311853408813477
1674748164.0915067,1122592,-7.071708679199219
1674748183.5162184,1123820,-7.105814456939697
1674748204.0743942,1125048,-6.973559856414795
1674748223.7482042,1126276,-6.88040018081665
1674748264.4955428,1128732,-6.563880920410156
1674748344.5894084,1133644,-6.566770553588867
1674748365.745472,1134872,-6.656429290771484
1674748385.1016433,1136100,-6.685845375061035
1674748405.5250933,1137328,-6.843066215515137
1674748425.2146056,1138556,-6.623763084411621
1674748445.57794,1139784,-6.857847690582275
1674748465.2782602,1141012,-6.950880527496338
1674748506.3098474,1143468,-7.360334873199463
1674748587.6181037,1148380,-7.514995098114014
1674748628.0546427,1150836,-8.037689208984375
1674748647.6235785,1152064,-8.053894996643066
1674748708.4161315,1155748,-8.350162506103516
1674748789.1670327,1160660,-8.760565757751465
1674748809.6429996,1161888,-8.928266525268555
1674748849.5607913,1164344,-9.05859088897705
1674748889.4516342,1166800,-9.256034851074219
1674748910.088818,1168028,-9.217966079711914
1674748930.195225,1169256,-9.385635375976562
1674749009.4098988,1174168,-9.24715805053711
1674749029.3151317,1175396,-9.20315933227539
1674749049.3581011,1176624,-9.34040641784668
1674749069.7188325,1177852,-9.37781810760498
1674749089.4515681,1179080,-9.39484691619873
1674749108.984358,1180308,-9.307522773742676
1674749150.0342505,1182764,-9.183065414428711
1674749169.5983708,1183992,-9.006725311279297
1674749230.1720421,1187676,-8.911776542663574
1674749332.0178487,1193816,-8.42460823059082
1674749372.8144855,1196272,-8.125410079956055
1674749393.3840632,1197500,-7.949435234069824
1674749432.344287,1199956,-7.73541259765625
1674749452.7011542,1201184,-7.538543701171875
1674749533.0731995,1206096,-7.668055534362793
1674749573.734675,1208552,-7.517251968383789
1674749594.0341604,1209780,-7.424142360687256
1674749628.368709,1211904,-26.858308792114258
1674749688.0094607,1216152,-42.61631774902344
1674749745.182577,1220400,-44.13668441772461
1674749773.9949327,1222524,-44.939491271972656
1674749802.4599707,1224648,-45.534706115722656
1674749859.3746717,1228896,-47.20770263671875
1674749888.0613031,1231020,-47.9525260925293
1674749945.3413997,1235268,-49.78459548950195
1674749974.4399045,1237392,-50.71678161621094
1674750002.7023747,1239516,-51.53544616699219
1674750031.5062306,1241640,-52.19837951660156
1674750059.5586355,1243764,-52.808349609375
1674750088.1307714,1245888,-53.609432220458984
1674750231.7634113,1256508,-57.37718963623047
1674750288.082272,1260756,-58.66157913208008
1674750344.5334775,1265004,-40.65025329589844
1674750373.424677,1267128,-27.09832000732422
1674750402.3509505,1269252,-26.500699996948242
1674750545.3178217,1279872,-26.563833236694336
1674750659.5394359,1288368,-26.081626892089844
1674750716.2065315,1292616,-25.79608917236328
1674750744.5667522,1294740,-25.95903968811035
1674750915.8362567,1307484,-25.834585189819336
1674750944.3968568,1309608,-25.833694458007812
1674750972.4295614,1311732,-26.047523498535156
1674751001.5577497,1313856,-26.03651237487793
1674751030.295212,1315980,-25.987781524658203
1674751152.404927,1324476,-25.51797103881836
1674751209.4633806,1328724,-25.36203384399414
1674751237.7203069,1330848,-25.167091369628906
1674751324.9005554,1337220,-24.885393142700195
1674751409.942652,1343592,-24.785181045532227
1674751438.5972407,1345716,-24.685861587524414
1674751524.8705084,1352088,-24.11220932006836
1674751582.0975308,1356336,-23.70987892150879
1674751610.4405105,1358460,-23.582544326782227
1674751639.047531,1360584,-23.024951934814453
1674751695.9674013,1364832,-22.493507385253906
1674751781.383937,1371204,-22.02878189086914
1674751809.5068555,1373328,-21.852514266967773
1674751837.6569836,1375452,-21.6298828125
1674751895.159358,1379700,-21.18489646911621
1674751923.9900515,1381824,-21.037599563598633
1674751952.0061255,1383948,-21.077863693237305
1674751980.3145041,1386072,-21.02506446838379
1674752009.1535122,1388196,-21.05891227722168
1674752037.5323098,1390320,-20.932004928588867
1674752122.5893874,1396692,-20.680248260498047
1674752151.1431134,1398816,-20.668439865112305
1674752208.1997926,1403064,-20.84746551513672
1674752236.5833452,1405188,-20.95557975769043
1674752265.9288769,1407312,-21.021909713745117
1674752351.7827382,1413684,-21.455554962158203
1674752380.726166,1415808,-21.242097854614258
1674752409.2589025,1417932,-21.304805755615234
1674752523.3675222,1426428,-21.243087768554688
1674752551.9634528,1428552,-21.244211196899414
1674752580.6622744,1430676,-21.20724105834961
1674752722.0823586,1441296,-19.936100006103516
1674752779.9020698,1445544,-20.081483840942383
1674752837.6799767,1449792,-18.9145565032959
1674752866.3113103,1451916,-18.848176956176758
1674752895.8770711,1454040,-18.164775848388672
1674752981.5034761,1460412,-17.15385627746582
1674753010.3758256,1462536,-16.510055541992188
1674753038.755205,1464660,-15.307150840759277
1674753067.150256,1466784,-14.547507286071777
1674753095.4106429,1468908,-14.776094436645508
1674753123.9755058,1471032,-14.477273941040039
1674753152.4376395,1473156,-14.167289733886719
1674753181.1572046,1475280,-13.792072296142578
1674753238.2325919,1479528,-11.212255477905273
1674753323.0704036,1485900,-8.748577117919922
1674753380.2522924,1490148,-5.833845615386963
1674753409.1602988,1492272,-5.056156158447266
1674753494.3529823,1498644,-1.1056087017059326
1674753522.2351065,1500768,1.1926586627960205
1674753578.0303807,1505016,3.9635653495788574
1674753606.2693288,1507140,5.392056941986084
1674753634.0464938,1509264,7.560554504394531
1674753661.6994746,1511388,9.337594032287598
1674753693.8170757,1513518,11.133240699768066
1674753752.098265,1517790,15.079170227050781
1674753781.2862818,1519926,17.600284576416016
1674753810.304129,1522062,20.894264221191406
1674753839.1235247,1524198,23.383930206298828
1674753896.6321218,1528470,29.048686981201172
1674753984.4477425,1534878,35.1225700378418
1674754073.2767503,1541286,40.16413879394531
1674754102.4873328,1543422,41.47243118286133
1674754160.6190102,1547694,44.27946090698242
1674754190.0440085,1549830,46.362586975097656
1674754219.7486856,1551966,46.90907287597656
1674754249.2658913,1554102,47.768821716308594
1674754278.547514,1556238,49.56804656982422
1674754307.3241239,1558374,50.362998962402344
1674754366.1628509,1562646,52.14414596557617
1674754483.1147904,1571190,53.11520767211914
1674754512.2586298,1573326,52.655250549316406
1674754569.4847453,1577598,52.76117706298828
1674754626.955125,1581870,52.846038818359375
1674754684.3907137,1586142,53.02592468261719
1674754713.9783378,1588278,52.657291412353516
1674754891.04467,1601094,51.789188385009766
1674754920.2632196,1603230,51.98821258544922
1674754978.0387125,1607502,53.06543731689453
1674755007.5766191,1609638,52.856231689453125
1674755037.0794432,1611774,52.84432601928711
1674755154.2835162,1620318,52.89563751220703
1674755212.370353,1624590,53.12200164794922
1674755271.2149632,1628862,53.959564208984375
1674755329.3819149,1633134,53.68435287475586
1674755357.8380454,1635270,53.78990936279297
1674755386.7341912,1637406,53.7276725769043
1674755474.7228093,1643814,53.68531799316406
1674755502.925298,1645950,54.2912483215332
1674755531.6817997,1648086,55.108726501464844
1674755560.8211064,1650222,56.25967025756836
1674755590.4314187,1652358,57.105892181396484
1674755619.575499,1654494,57.06438446044922
1674755707.1560047,1660902,57.79243087768555
