Wall time,Step,Value
1675254683.75663,999441,-8.021600723266602
1675254702.8627102,1001700,-7.859494686126709
1675254724.2531135,1003145,-7.165489196777344
1675254755.561297,1006044,-10.84995174407959
1675254769.472785,1007486,-9.542975425720215
1675254788.0525472,1008916,-10.739116668701172
1675254801.8175404,1010332,-11.419570922851562
1675254838.1207538,1013672,-8.147249221801758
1675254882.3801043,1018049,-8.569095611572266
1675254948.0568912,1023841,-3.3923702239990234
1675255018.2504017,1029687,-15.298582077026367
1675255074.5851233,1034994,-18.182157516479492
1675255100.5439324,1037481,-18.064266204833984
1675255119.6397612,1039507,-16.486467361450195
1675255165.8214111,1043210,-18.303075790405273
1675255189.331128,1045244,-18.028343200683594
1675255203.418745,1046677,-16.128154754638672
1675255226.0132475,1048704,-13.378776550292969
1675255241.3495073,1050153,-15.288970947265625
1675255283.9256277,1053841,-13.831558227539062
1675255303.316383,1056089,-11.915812492370605
1675255324.2727323,1057534,-12.3097505569458
1675255341.6673725,1059194,-12.920914649963379
1675255364.9705222,1061446,-13.10779094696045
1675255390.496582,1063704,-12.987486839294434
1675255439.6559846,1068449,-11.464652061462402
1675255462.2748811,1070358,-10.278802871704102
1675255485.5064077,1072375,-9.180702209472656
1675255517.0059915,1075266,3.714639663696289
1675255546.7929106,1078138,6.529825687408447
1675255571.649821,1080167,8.544769287109375
1675255589.2035794,1081844,8.880577087402344
1675255613.805305,1083874,8.930458068847656
1675255671.9001784,1089232,11.333873748779297
1675255693.176428,1091138,11.80915355682373
1675255734.8007817,1094846,10.548458099365234
1675255757.0728486,1097333,13.362175941467285
1675255777.3655314,1098769,13.204195022583008
1675255816.6929588,1102241,9.926867485046387
1675255845.4805264,1104905,8.126091003417969
1675255865.9726503,1106810,7.156193733215332
1675255923.1061685,1111925,4.979646682739258
1675255937.3072069,1113371,4.17375373840332
1675255953.2234967,1114811,2.9212586879730225
1675255968.9974103,1116018,1.3932271003723145
1675256026.5056832,1121125,1.8905096054077148
1675256042.2759757,1122572,-1.3194292783737183
1675256060.3281574,1124232,-0.7457759976387024
1675256073.6665797,1125416,-2.425090789794922
1675256115.1818957,1129358,-4.59266996383667
1675256169.7212274,1134035,-7.938551902770996
1675256195.162768,1136294,-5.3680100440979
1675256214.3078542,1138203,-6.2738566398620605
1675256228.3257759,1139408,-7.491514682769775
1675256243.7702863,1140850,-7.548105239868164
1675256258.6630867,1142053,-7.720164775848389
1675256315.923179,1147312,-7.674402713775635
1675256332.0496087,1148742,-8.358695030212402
1675256386.1920905,1153820,-5.2113938331604
1675256404.5183296,1155041,-7.733436584472656
1675256436.6165814,1157877,-5.366150379180908
1675256452.4549313,1159554,-4.270342826843262
1675256467.0050435,1160777,-7.823711395263672
1675256530.7761002,1166494,-4.931880950927734
1675256548.6025617,1168149,-3.8865625858306885
1675256564.2230163,1169574,-2.918452501296997
1675256687.3154793,1180913,-2.7478301525115967
1675256726.0979908,1184388,-1.3195161819458008
1675256743.0331576,1185805,-1.4549545049667358
1675256794.7387266,1190707,-3.6438510417938232
1675256844.6073637,1195215,-2.9668877124786377
1675256865.165602,1197439,-2.712519407272339
1675256887.7727523,1199111,-0.42455431818962097
1675256903.1369543,1200545,-2.240943193435669
1675256917.5629706,1201994,-2.399329662322998
1675256933.8427422,1203214,-3.4856722354888916
1675256977.6095443,1207226,-5.33477783203125
1675256993.1428726,1208659,-5.917757034301758
1675257017.3107138,1211140,-6.3252339363098145
1675257042.9613926,1213171,-7.298752784729004
1675257080.1975434,1216522,-11.15339469909668
1675257093.4723744,1217739,-12.366421699523926
1675257117.3001003,1219749,-11.128104209899902
1675257149.1771557,1222590,-10.21606159210205
1675257199.4298444,1227072,-6.659355163574219
1675257226.7985647,1229562,-5.620699882507324
1675257240.9648795,1230763,-6.152658462524414
1675257256.310555,1232180,-6.175117492675781
1675257273.709401,1233622,-6.475499153137207
1675257286.8288774,1234840,-6.280922889709473
1675257322.6339884,1238086,-7.260361194610596
1675257381.9791768,1244029,-8.796612739562988
1675257411.6286035,1246288,-8.642658233642578
1675257453.4587855,1249981,-2.5641472339630127
1675257534.5459285,1257350,-1.2334808111190796
1675257557.6218672,1259605,0.06345081329345703
1675257594.6521516,1263287,4.496682643890381
1675257616.9229493,1264712,8.621857643127441
1675257667.49533,1269774,10.728154182434082
1675257721.6937146,1274275,9.547112464904785
1675257762.7217739,1277853,10.102213859558105
1675257787.321167,1280111,10.852967262268066
1675257803.3322418,1281327,9.681997299194336
1675257847.2687204,1285237,13.76641845703125
1675257862.6493073,1286687,12.738877296447754
1675257885.8859634,1288939,14.186958312988281
1675257912.4186397,1291178,15.122322082519531
1675257931.6974604,1293420,15.124970436096191
1675257956.257394,1295677,16.018945693969727
1675257976.2002158,1296891,14.352682113647461
1675257991.72148,1298321,12.119036674499512
1675258013.8745985,1300353,9.225916862487793
1675258035.0786743,1302350,11.30030345916748
1675258047.294866,1303783,11.428696632385254
1675258153.3138783,1313279,7.516348361968994
1675258171.3346715,1314953,3.4824774265289307
1675258187.5508177,1316402,0.5537502765655518
1675258223.26249,1319503,-2.4471795558929443
1675258238.9565156,1320935,-3.524655342102051
1675258260.6564639,1323417,-2.356170892715454
1675258282.4668157,1325444,-2.2822747230529785
1675258315.7156634,1327697,0.6827282309532166
1675258393.0572855,1334897,-4.238460540771484
1675258406.1223903,1336096,-5.822192668914795
1675258457.9502919,1340750,-5.598707675933838
1675258470.313967,1341933,-4.325774669647217
1675258505.5608807,1345167,-5.207991600036621
1675258527.7550516,1347197,-4.884393215179443
1675258598.029744,1353649,-10.150040626525879
1675258614.8859231,1355097,-11.448805809020996
1675258633.6341932,1356997,-9.232161521911621
1675258668.0437224,1359877,-6.036198139190674
1675258685.558223,1361555,-5.821642875671387
1675258700.871022,1363001,-7.827698707580566
1675258713.7704103,1364223,-10.438739776611328
1675258729.486829,1365654,-12.549211502075195
1675258753.8451483,1367916,-12.62842082977295
1675258773.6948652,1369571,-10.634631156921387
1675258802.4667623,1372209,-9.324151992797852
1675258821.3962252,1373885,-5.970178604125977
1675258836.9151545,1375331,-7.55319881439209
1675258849.9683402,1376552,-9.97719669342041
1675258866.275654,1377989,-9.161063194274902
1675258885.9190335,1380013,-7.185519218444824
1675258912.4964204,1382043,-6.093013763427734
1675258925.4150226,1383244,-7.255825519561768
1675258941.8897893,1384899,-5.752490043640137
1675258999.1050751,1389780,-2.732191801071167
1675259037.9931102,1393482,-4.3237457275390625
1675259056.3816571,1395513,-3.8569371700286865
1675259089.4248688,1398152,-7.398173809051514
1675259127.7439716,1401366,-9.363919258117676
1675259154.2095275,1403786,-9.816190719604492
1675259167.1959534,1404981,-8.556026458740234
1675259189.508626,1407006,-9.047776222229004
1675259238.2615628,1411291,-9.069991111755371
1675259259.9811172,1413309,-6.903034687042236
1675259330.314742,1419887,-4.1199870109558105
1675259355.4338903,1422146,-5.997282028198242
1675259389.854752,1425780,-4.227081298828125
1675259410.708006,1427215,-3.017413377761841
1675259468.688087,1432334,-6.244732856750488
1675259481.953282,1433558,-8.043060302734375
1675259513.1748698,1436437,-10.103330612182617
1675259602.4890468,1444439,-8.491471290588379
1675259617.1041691,1445884,-5.9364705085754395
1675259644.1223347,1448136,-2.94423508644104
1675259687.832956,1452392,-0.9667646884918213
1675259708.88849,1453826,-2.2363812923431396
1675259732.0135283,1455842,-3.6641159057617188
1675259749.271257,1457516,-5.130117416381836
1675259774.7051477,1459752,-5.137741565704346
1675259792.3732343,1461182,-5.036566257476807
1675259807.9519246,1462628,-5.6356892585754395
1675259838.8027987,1465454,-3.207733392715454
1675259864.2891994,1467851,-4.018575668334961
1675259912.6275234,1472595,-3.8750743865966797
1675259933.1113548,1474039,-4.334206581115723
1675259964.5781405,1476915,-2.6668708324432373
1675259983.0618298,1478589,-0.49828147888183594
1675259997.783663,1480020,-0.9234054088592529
1675260042.2273128,1483711,1.78132963180542
1675260073.5129166,1486761,4.582319259643555
1675260108.8329291,1489882,4.095617294311523
1675260127.0086155,1491537,5.3368916511535645
1675260157.1606007,1494207,2.379528045654297
1675260195.2566955,1497665,1.1750227212905884
1675260250.4295957,1502668,1.4481782913208008
1675260264.9658995,1503888,-1.334200143814087
1675260321.4357994,1509261,-1.6068187952041626
1675260350.4301322,1511919,-3.376796007156372
1675260374.7936125,1514742,-4.129212379455566
1675260392.889041,1515956,-3.5289130210876465
1675260426.645823,1519076,-6.574014663696289
1675260440.0577338,1520294,-8.081243515014648
1675260455.5364718,1521496,-9.155771255493164
1675260503.9796934,1525950,-13.515332221984863
1675260517.1859493,1527171,-14.6051025390625
1675260557.7562778,1531071,-13.828653335571289
1675260590.409828,1533725,-13.476115226745605
1675260606.235678,1535173,-12.318177223205566
1675260698.457549,1543634,-10.920276641845703
1675260717.4270217,1545657,-10.903301239013672
1675260781.6929688,1551373,-9.562935829162598
1675260810.6941993,1553409,-8.962213516235352
1675260828.5081913,1555049,-9.030834197998047
1675260856.0733893,1557537,-7.863992691040039
1675260873.144864,1559560,-6.019266128540039
1675260897.8502967,1561811,-2.3037779331207275
1675260918.4025044,1563033,-3.8253889083862305
1675260941.5748138,1565518,-1.569280982017517
1675260960.3812375,1566967,-3.1565215587615967
1675261004.5407562,1571004,-2.422457695007324
1675261041.9630911,1574242,-2.299825429916382
1675261068.5531907,1576726,-3.0413522720336914
1675261098.0832775,1579359,-2.3842475414276123
1675261124.2356157,1581763,-5.476572513580322
1675261139.4980853,1582978,-6.161589622497559
1675261203.984468,1588936,-4.70260763168335
1675261219.0073879,1590384,-5.688318729400635
1675261259.9341087,1593843,-5.966718673706055
1675261281.964491,1595853,-5.04057502746582
1675261298.2540672,1597303,-7.2022552490234375
1675261312.4554296,1598743,-7.179325580596924
1675261327.3110378,1599944,-9.685229301452637
1675261363.6799967,1603594,-10.076229095458984
1675261392.4028232,1605621,-7.974212646484375
1675261421.7323682,1608269,-7.922743797302246
1675261435.0220482,1609483,-10.687206268310547
1675261488.8751693,1614214,-6.216081619262695
1675261502.1991224,1615659,-5.875956058502197
1675261518.758328,1617107,-8.613444328308105
1675261535.2380524,1618785,-7.074979782104492
1675261549.023124,1619985,-7.894024848937988
1675261562.0401394,1621171,-5.974339962005615
1675261590.4969532,1623579,-5.008224964141846
1675261673.2102973,1631199,-4.196809768676758
1675261688.8013034,1632644,-4.327006816864014
1675261707.1435175,1634069,-3.098828077316284
1675261720.5934532,1635289,-4.26868200302124
1675261741.7146728,1637174,-0.795431911945343
1675261766.288828,1639432,-1.825050950050354
1675261788.2223432,1641468,-0.3460710942745209
1675261821.3560917,1644309,0.9633248448371887
1675261837.0500169,1645743,-1.1098817586898804
1675261910.9028296,1652537,2.3390471935272217
1675261945.7398553,1655438,-2.748591661453247
1675261959.3964741,1656660,-4.775919437408447
1675262015.3121939,1661805,-3.828770637512207
1675262037.6398344,1663830,-4.545393466949463
1675262055.2853365,1665261,-5.265048980712891
1675262092.8228958,1668711,-5.901688575744629
1675262112.164577,1670599,-5.367281913757324
1675262163.7041795,1675098,-4.597032070159912
1675262207.4720151,1679016,-4.970839977264404
1675262220.4097543,1680234,-5.090522766113281
1675262243.6326542,1682262,-6.580380916595459
1675262295.0737138,1686722,-6.759038925170898
1675262316.2176912,1688758,-6.244377613067627
1675262348.6786187,1691829,-4.893462657928467
1675262368.4074519,1693487,-3.9820735454559326
1675262404.2790053,1696555,-2.475766181945801
1675262419.9536588,1698004,-2.102783679962158
1675262451.3478456,1700836,3.9295058250427246
1675262488.740538,1704417,6.90384578704834
1675262505.4828346,1705602,8.906207084655762
1675262562.8580523,1710936,9.594405174255371
1675262655.2248795,1719189,6.311635971069336
1675262680.954991,1721600,0.2893959879875183
1675262699.1208227,1723264,2.1474640369415283
